Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,236,102,20492,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913,68
SSD,SSDSC2KW256G8,Intel,545s Series 256GB,266,95,11677,https://ssd.userbenchmark.com/SpeedTest/299881/INTEL-SSDSC2KW256G8,68
SSD,WDS250G2B0A,WD,Blue 3D 250GB,384,85.4,13300,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948,68
SSD,,Samsung,PM961 512GB,87,199,31897,https://ssd.userbenchmark.com/SpeedTest/181300/NVMe-Samsung-MZVLW512,67
SSD,WDS250G1B0C,WD,Blue SN500 250GB,124,165,2579,https://ssd.userbenchmark.com/SpeedTest/756076/WDC-WDS250G1B0C-00S6U0,67
SSD,,Toshiba, THNSN5512GPUK 512GB,182,118,17188,https://ssd.userbenchmark.com/SpeedTest/160272/NVMe-THNSN5512GPUK-NV,67
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,388,85.2,9993,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70,67
SSD,,Samsung,MZMTE512HMHP-00000 512GB,624,71.7,318,https://ssd.userbenchmark.com/SpeedTest/5246/Samsung-MZMTE512HMHP-00000,67
SSD,CT500P1SSD8,Crucial,P1 3D 500GB,102,187,63882,https://ssd.userbenchmark.com/SpeedTest/614152/CT500P1SSD8,66
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,371,85.9,724,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490,66
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,655,69.6,149,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443,66
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,655,69.6,149,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443,66
SSD,2YY43AA#ABC,HP,EX900 250GB,127,163,8683,https://ssd.userbenchmark.com/SpeedTest/455743/HP-SSD-EX900-250GB,65
SSD,MZ-76E250B,Samsung,SSD 860 EVO 250GB,232,103,233472,https://ssd.userbenchmark.com/Samsung-860-EVO-250GB/Rating/3949,65
SSD,HDTS412XZSTA,Toshiba,Q300 PRO 128GB,454,81.1,207,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-PRO,65
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,513,77.6,9161,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486,65
SSD,CT500P5SSD8,Crucial,P5 3D 500GB,42,270,4874,https://ssd.userbenchmark.com/SpeedTest/1213080/CT500P5SSD8,64
SSD,2YY46AA#ABC,HP,EX920 512GB,57,239,6232,https://ssd.userbenchmark.com/SpeedTest/486240/HP-SSD-EX920-512GB,64
SSD,MZ-V7S250BW,Samsung,SSD 970 EVO Plus 250GB,64,236,71432,https://ssd.userbenchmark.com/SpeedTest/711305/Samsung-SSD-970-EVO-Plus-250GB,64
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme PRO 480GB,275,94,8233,https://ssd.userbenchmark.com/SanDisk-Extreme-PRO-480GB/Rating/3476,64
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,394,84.8,1040,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598,64
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,529,76.5,12577,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887,64
SSD,CT128MX100SSD1,Crucial,MX100 128GB,544,75.5,8379,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618,64
SSD,SSDSC2BF240A4L,Intel,SSD PRO 1500 Series 240GB,613,72.2,3675,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L,64
SSD,SSDSC2BF240A401,Intel,SSD PRO 1500 Series 240GB,613,72.2,3675,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L,64
SSD,CT500MX500SSD1,Crucial,MX500 500GB,220,106,187313,https://ssd.userbenchmark.com/SpeedTest/418385/CT500MX500SSD1,63
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,526,76.8,351,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3,63
SSD,,Samsung,SM841 mSATA 512GB,622,71.9,488,https://ssd.userbenchmark.com/SpeedTest/4000/Samsung-SSD-SM841-mSATA-512GB,63
SSD,MZ-77E500B,Samsung,SSD 870 EVO 500GB,210,109,3662,https://ssd.userbenchmark.com/SpeedTest/972228/Samsung-SSD-870-EVO-500GB,62
SSD,PX-G128M6e,Plextor,M6e PCIe M.2 128GB,221,106,570,https://ssd.userbenchmark.com/SpeedTest/15095/PLEXTOR-PX-G128M6e,62
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,592,73,621,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002,62
SSD,WDS250G3X0C,WD,Black SN750 250GB (2019),86,203,10199,https://ssd.userbenchmark.com/SpeedTest/716792/WDS250G3X0C-00SJG0,61
SSD,MZ-V8V500B,Samsung,SSD 980 500GB,54,244,824,https://ssd.userbenchmark.com/SpeedTest/1488477/Samsung-SSD-980-500GB,60
SSD,MDNVME80-SBX-0512,MyDigitalSSD,SBX 512GB,168,128,178,https://ssd.userbenchmark.com/SpeedTest/438137/SBX,60
SSD,MDNVME80-SBX-0256,MyDigitalSSD,SBX 256GB,200,111,252,https://ssd.userbenchmark.com/SpeedTest/456332/SBX,60
SSD,SDSSDH3-500G-G25,SanDisk,Ultra 3D 500GB,250,97.6,11036,https://ssd.userbenchmark.com/SpeedTest/322712/SanDisk-SDSSDH3500G,60
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,270,94.4,110,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe,60
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,584,73.5,7253,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900,60
SSD,WDS500G2B0C,WD,Blue SN550 500GB,82,207,55482,https://ssd.userbenchmark.com/SpeedTest/998114/WDC-WDS500G2B0C-00PXH0,59
SSD,,Toshiba, THNSN5256GPUK 256GB,195,113,18703,https://ssd.userbenchmark.com/SpeedTest/202063/THNSN5256GPUK-TOSHIBA,59
SSD,2AP99AA#ABL,HP,S700 PRO 512GB,239,101,771,https://ssd.userbenchmark.com/SpeedTest/370902/HP-SSD-S700-PRO,59
SSD,,Samsung,SM841N 2.5 7mm 256GB,414,83.8,1662,https://ssd.userbenchmark.com/SpeedTest/12586/Samsung-SSD-SM841N-25-7mm-256GB,59
SSD,,Samsung,SM841 2.5 7mm 512GB,466,80.5,488,https://ssd.userbenchmark.com/SpeedTest/6119/Samsung-SSD-SM841-25--7mm-512GB,59
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,633,70.6,341,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012,59
SSD,SA1000M8/240G,Kingston,A1000 240GB,203,111,22649,https://ssd.userbenchmark.com/SpeedTest/497453/KINGSTON-SA1000M8240G,58
SSD,CSSD-F120GBMP300,Corsair,Force MP300 120GB,260,95.8,2678,https://ssd.userbenchmark.com/SpeedTest/534036/NVMe-Force-MP300,58
SSD,HDTS312EZSTA,Toshiba,Q Series PRO 128GB,456,81,2330,https://ssd.userbenchmark.com/Toshiba-Q-Series-PRO-128GB/Rating/1943,57
SSD,HDTS312XZSTA,Toshiba,Q Series PRO 128GB,456,81,2330,https://ssd.userbenchmark.com/Toshiba-Q-Series-PRO-128GB/Rating/1943,57
SSD,2YY44AA#ABC,HP,EX900 500GB,106,185,6861,https://ssd.userbenchmark.com/SpeedTest/532017/HP-SSD-EX900-500GB,56
SSD,ASX6000NP-128GT-C,Adata,XPG SX6000 128GB,194,114,4677,https://ssd.userbenchmark.com/SpeedTest/391493/ADATA-SX6000NP,56
SSD,,Samsung,MZ7TE512HMHP-000 512GB,558,75,2514,https://ssd.userbenchmark.com/SpeedTest/10608/Samsung-MZ7TE512HMHP-000,56
SSD,SB-ROCKET-256,Sabrent,Rocket 256GB,138,157,8451,https://ssd.userbenchmark.com/SpeedTest/759740/NVMe-Sabrent,55
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,342,88.3,441,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511,55
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,472,80.2,673,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443,55
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,472,80.2,673,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443,55
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,561,75,44,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE,55
SSD,GP-GSM2NE8128GNTD,Gigabyte, 128GB,347,87.6,1240,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD,53
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,507,77.8,25155,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623,53
SSD,,Team,L3 SSD 240GB,662,69.4,405,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB,53
SSD,MZVPV128HDGM-00000,Samsung,SM951 128GB,122,167,1518,https://ssd.userbenchmark.com/SpeedTest/34737/NVMe-Samsung-MZVPV128,52
SSD,MDNVME80-BPX-0256,MyDigitalSSD,BPX 240GB,143,151,1150,https://ssd.userbenchmark.com/SpeedTest/211350/BPX,52
SSD,GP-GSM2NE8256GNTD,Gigabyte, 256GB,230,103,2537,https://ssd.userbenchmark.com/SpeedTest/599447/GIGABYTE-GP-GSM2NE8256GNTD,52
SSD,WDS500G2B0A,WD,Blue 3D 500GB,259,95.9,33211,https://ssd.userbenchmark.com/SpeedTest/337874/WDC-WDS500G2B0A-00SM50,52
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,446,81.7,633,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G,52
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,489,79.1,13220,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3,52
SSD,ASX6000PNP-256GT-C,Adata,XPG SX6000 PRO 256GB,120,170,10895,https://ssd.userbenchmark.com/SpeedTest/607866/ADATA-SX6000PNP,51
SSD,ASX7000NP-256GT-C,Adata,XPG SX7000 256GB,205,110,1543,https://ssd.userbenchmark.com/SpeedTest/304438/NVMe-ADATA-SX7000NP,51
SSD,CT500P2SSD8,Crucial,P2 3D 500GB,103,187,16290,https://ssd.userbenchmark.com/SpeedTest/1110621/CT500P2SSD8,50
SSD,MZHPU128HCGM,Samsung,XP941 PCIe M.2 128GB,193,114,689,https://ssd.userbenchmark.com/SpeedTest/6251/Samsung-MZHPU128HCGM-00000,50
SSD,MZ-75E120B,Samsung,SSD 850 EVO 120GB,249,97.9,55847,https://ssd.userbenchmark.com/Samsung-850-EVO-120GB/Rating/3484,50
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,303,91.1,30626,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912,50
SSD,,Plextor,PX-256M5S 256GB,430,82.8,1876,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S,50
SSD,,Liteonit,LMT-256 256GB,487,79.2,156,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256,50
SSD,,Liteonit,LCM-256M3S 256GB,555,75,705,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S,50
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,568,74.5,540,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M,50
SSD,SA400S37/480G,Kingston,A400 480GB,586,73.3,153022,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G,50
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,609,72.4,5385,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS,50
SSD,CT250P5SSD8,Crucial,P5 3D 250GB,70,230,463,https://ssd.userbenchmark.com/SpeedTest/1239408/CT250P5SSD8,49
SSD,,Samsung,SM841 mSATA 256GB,463,80.6,838,https://ssd.userbenchmark.com/SpeedTest/4244/Samsung-SSD-SM841-mSATA-256GB,49
SSD,,Liteonit,LMT-256M6M 256GB,519,77.3,488,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M,49
SSD,,Samsung,SM841N mSATA 256GB,540,75.7,468,https://ssd.userbenchmark.com/SpeedTest/17959/Samsung-SSD-SM841N-mSATA,49
SSD,2DP99AA#ABC,HP,S700 500GB,597,72.8,8620,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB,49
SSD,,Liteonit,LMT-256M6M-HP 256GB,629,71.1,298,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP,49
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,333,88.9,2035,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492,48
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,411,83.9,1761,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD,48
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,551,75.2,9598,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614,48
SSD,,Liteonit,L8T-128L6G-HP 128GB,579,73.7,377,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP,48
SSD,2YY45AA#ABC,HP,EX920 256GB,84,204,1839,https://ssd.userbenchmark.com/SpeedTest/537061/HP-SSD-EX920-256GB,46
SSD,MZVLW256HEHP,Samsung,PM961 256GB,113,176,66612,https://ssd.userbenchmark.com/SpeedTest/174249/Samsung-MZVLW256HEHP-00000,46
SSD,CSSD-F240GBMP510,Corsair,Force 240GB,131,159,21984,https://ssd.userbenchmark.com/SpeedTest/612603/Force-MP510,45
SSD,TS256GSSD340,Transcend,SSD340 256GB,512,77.6,1607,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340,45
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,521,77,1580,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122,45
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,562,74.9,59,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3,45
SSD,,Samsung,SM841N mSATA 512GB,601,72.7,331,https://ssd.userbenchmark.com/SpeedTest/11367/Samsung-SSD-SM841N-mSATA,44
SSD,,Samsung,SM841N mSATA 128GB,615,72.1,74,https://ssd.userbenchmark.com/SpeedTest/13601/Samsung-SSD-SM841N-mSATA,44
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,667,68.9,4248,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3,44
SSD,MZ-V8V250B,Samsung,SSD 980 250GB,83,205,185,https://ssd.userbenchmark.com/SpeedTest/1501500/Samsung-SSD-980-250GB,43
SSD,2AP98AA#ABL,HP,S700 PRO 256GB,274,94.1,994,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-PRO,43
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,493,78.8,384,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626,43
SSD,MKNSSDPL120GB-D8,Mushkin,Pilot 120GB,145,149,149,https://ssd.userbenchmark.com/SpeedTest/533910/MKNSSDPL120GB-D8,42
SSD,MZ-77E250B,Samsung,SSD 870 EVO 250GB,223,105,1474,https://ssd.userbenchmark.com/Samsung-870-EVO-250GB/Rating/4094,42
SSD,,Samsung,MZFLV256 256GB,309,90.8,3799,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-Samsung-MZFLV256,42
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,395,84.7,4256,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952,42
SSD,,Geil,Zenith A3 240GB,515,77.5,61,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB,42
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,630,70.9,700,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610,42
SSD,CT250P2SSD8,Crucial,P2 3D 250GB,116,174,1882,https://ssd.userbenchmark.com/SpeedTest/1121042/CT250P2SSD8,40
SSD,WDS250G2B0C,WD,Blue SN550 250GB,121,169,8651,https://ssd.userbenchmark.com/SpeedTest/991678/WDC-WDS250G2B0C-00PXH0,40
SSD,CT250MX500SSD1,Crucial,MX500 250GB,241,100,54212,https://ssd.userbenchmark.com/Crucial-MX500-250GB/Rating/3951,40
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,453,81.1,2163,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST,40
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,453,81.1,2163,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST,40
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,453,81.1,2163,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST,40
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,505,77.9,1726,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006,40
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,590,73,14012,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD,40
SSD,ASX8200PNP-256GT-C,Adata,XPG SX8200 PRO 256GB,78,216,26536,https://ssd.userbenchmark.com/SpeedTest/636955/ADATA-SX8200PNP,39
SSD,AGAMMIXS11-240GT-C,XPG,Gammix S11 240GB,123,166,1897,https://ssd.userbenchmark.com/SpeedTest/497242/XPG-GAMMIX-S11,39
SSD,,Toshiba,THNSN5256GPU7 256GB,146,149,11198,https://ssd.userbenchmark.com/SpeedTest/36660/NVMe-THNSN5256GPU7-TO,39
SSD,CT120BX300SSD1,Crucial,BX300 120GB,321,89.7,5403,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945,39
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,643,70.2,2855,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4,39
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,386,85.2,2913,https://ssd.userbenchmark.com/SpeedTest/4570/Samsung-MZ7PD256HAFV-000H7,37
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,407,84.1,8205,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB,37
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,530,76.5,24790,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911,37
SSD,KXG50ZNV256G,Toshiba,XG5 256GB,171,126,34693,https://ssd.userbenchmark.com/SpeedTest/358656/KXG50ZNV256G-NVMe-TOSHIBA-256GB,36
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,523,77,1579,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB,36
SSD,TS240GSSD220S,Transcend,SSD220 240GB,637,70.4,10716,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S,36
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,668,68.8,92,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327,36
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,548,75.3,19787,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622,35
SSD,MKNSSDPL250GB-D8,Mushkin,Pilot 250GB,107,184,896,https://ssd.userbenchmark.com/SpeedTest/515464/MKNSSDPL250GB-D8,34
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,510,77.6,1839,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB,34
SSD,,Samsung,SM841 mSATA 128GB,527,76.8,779,https://ssd.userbenchmark.com/SpeedTest/6657/Samsung-SSD-SM841-mSATA-128GB,34
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,549,75.3,476,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB,34
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,569,74.4,2433,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU,34
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,571,74.2,1534,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E,34
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,580,73.6,1415,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU,34
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,581,73.6,1157,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT,34
SSD,,Liteonit,LMT-256M6M mSATA 256GB,608,72.4,3029,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB,34
SSD,,Liteonit,LMT-128M6M mSATA 128GB,616,72.1,1385,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB,34
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,644,70.1,788,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E,34
SSD,,Liteonit,LMT-128M6M 128GB,649,69.8,604,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M,34
SSD,,SK,hynix SH920 mSATA 256GB,665,69.2,694,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB,34
SSD,,Toshiba,THNSNF128GCSS 128GB,666,69,1335,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS,34
SSD,2AP97AA#ABL,HP,S700 PRO 128GB,348,87.5,505,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-PRO,33
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,403,84.4,3500,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB,33
SSD,PX-128M6V,Plextor,M6V 128GB,567,74.5,335,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V,33
SSD,,OCZ,AGILITY4 128GB,660,69.5,838,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4,33
SSD,CT240BX500SSD1,Crucial,BX500 240GB,824,56.4,91307,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1,33
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,432,82.6,88,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP,32
SSD,,Team,XS3 SSD 240GB,620,71.9,20,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD,32
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX 128GB,269,94.6,112,https://ssd.userbenchmark.com/SpeedTest/431053/SBX,30
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,363,86.5,3714,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU,30
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,442,81.9,2094,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002,30
SSD,,Plextor,PX-128M5 128GB,501,78.3,170,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5,30
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,511,77.6,3444,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU,30
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,536,76,5075,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU,30
SSD,,SK,hynix SH920 2.5 256GB,565,74.7,1851,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25,30
SSD,,Geil,Zenith S3 240GB,587,73.3,69,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB,30
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,640,70.3,9935,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD,30
SSD,,PNY,SSD2SC120G709A104-432278 120GB,483,79.3,104,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278,29
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,560,75,661,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002,29
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,591,73,697,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G,29
SSD,,,INTENSO 256GB,661,69.5,2265,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO,29
SSD,2YY42AA#ABC,HP,EX900 120GB,152,142,1717,https://ssd.userbenchmark.com/SpeedTest/489362/HP-SSD-EX900-120GB,28
SSD,PX-128M8SeY,Plextor,M8Se 128GB,188,116,209,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG,28
SSD,,Toshiba, THNSN5128GPUK 128GB,278,93.3,990,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO,28
SSD,,Samsung,MZ7PD128HAFV-000 128GB,433,82.5,1271,https://ssd.userbenchmark.com/SpeedTest/9510/Samsung-MZ7PD128HAFV-000,28
SSD,,Samsung,SM841 2.5 7mm 256GB,461,80.7,2005,https://ssd.userbenchmark.com/SpeedTest/4650/Samsung-SSD-SM841-25--7mm-256GB,28
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 PRO 240GB,594,73,54,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T,28
SSD,,Samsung,PM810 2.5 7mm 256GB,663,69.3,9,https://ssd.userbenchmark.com/SpeedTest/1708/Samsung-SSD-PM810-25--7mm-256GB,28
SSD,ASU635SS-240GQ-R,Adata,SU635 240GB,664,69.2,7969,https://ssd.userbenchmark.com/SpeedTest/722603/ADATA-SU635,28
SSD,,Intel,Optane+ 128GB,111,183,200,https://ssd.userbenchmark.com/SpeedTest/278104/Intel-Optane-119GBSSD,27
SSD,MZVLW128,Samsung,PM961 128GB,119,171,8382,https://ssd.userbenchmark.com/SpeedTest/194898/NVMe-Samsung-MZVLW128,27
SSD,,Toshiba,THNSN5128GPU7 128GB,141,152,2212,https://ssd.userbenchmark.com/SpeedTest/38688/NVMe-THNSN5128GPU7-TO,27
